Libéllé Département;Nom Famille;Code Produit;Code Coloris;Nom Produit;E-COMMERCE AXE 1;E-COMMERCE AXE 2;E-COMMERCE AXE 3;E-COMMERCE AXE 4;Marque;Theme;Libellé Court
HOMME;ECHARPE                       ;73318009;10;CH RAY GREY;Echarpe fine;;Motif rayé;;AT COMPANY;;cheche RAY GREY
HOMME;CHAUSSETTES UNIES             ;74209001;41;FUN FDE;Chaussettes;;;;AT HOMME;;CHAUSSETTES-FUN FDE 
HOMME;CRAVATE ;73219009;10;6 FATHER ;largeur 6cm;;;;AT HOMME;;CRAVATE-6FATHER 
HOMME;ECHARPE                       ;73318007;41;CH SILVER;Echarpe fine;;Tissu uni;;AT COMPANY;;CHECHE SILVER
HOMME;CRAVATE ;73215001;52;ACIDULEE;Largeur 7.5 cm;;Motif rayé;;PER L UOMO;;CRAVATE ACIDULEE
HOMME;CRAVATE ;73215010;12;COUSSIN;Largeur 7.5 cm;;Motif rayé;;PER L UOMO;;CRAVATE COUSSIN
HOMME;ECHARPE                       ;73318004;41;CH CRX;Echarpe fine;;Tissu à carreaux;;AT COMPANY;PINK;CHECHE CRX
HOMME;ACCESSOIRE AUTRE              ;74651004;60;C SUPER PAPA ;Chaussons;;;;HOMEWEAR;;CHAUSSONS-SUPER PAPA 
HOMME;SEPARABLE PANTALON;71095003;11;PRADO A PIT;Forme Poches italiennes;Coupe ajustée;Tissu Faux-Uni;;PER L UOMO;;PANTALON PRADO
HOMME;SEPARABLE PANTALON;71095018;13;SHANY C PIT;Forme Poches italiennes;Coupe confort;Tissu Faux-Uni;;PER L UOMO;;PANTALON SHANY
HOMME;SEPARABLE PANTALON;71095020;26;BIS BERRY A PIT;Forme Poches italiennes;Coupe ajustée;Tissu rayé;;PER L UOMO;;PANTALON  BIS BERRY
HOMME;VESTE SEP MODE;71216001;10;POCKY S 1BT;Coupe très ajustée;Poches rabat;Parmenture piano;Doubl. int. jacquard fantaisie;STUDIO;;VESTE POCKY 
HOMME;PANTALON  MODE ;72076003;41;PCAV CLASSE;Forme poches cavalières ;Coupe ajustée;Tissu Faux-Uni;;STUDIO;;PANTALON-PCAV CLASSE
HOMME;PANTALON  MODE ;72076011;11;PCAV PDG ;Forme poches cavalières ;Coupe ajustée;Tissu rayé;;STUDIO;;PANTALON-PCAV PDG 
HOMME;5 POCHES;72138003;11;5P CRINKS;Forme 5 poches;Coupe casual;Tissu façonné;;AT COMPANY;SKIPPER;PANTALON-5P CRINKS
HOMME;5 POCHES;72138007;12;5P PRIMO ;Forme 5 poches;Coupe casual;Tissu façonné;;AT COMPANY;PINK;PANTALON-5P PRIMO 
HOMME;JEANS DENIM ;72157002;40;D34 DOUBLE *;"Coupe droite ""regular""";Délavage : brut;Fermeture zippée;Longueur 34;AT JEANS;;DENIM-D34 DOUBLE
HOMME;JEANS DENIM ;72157003;40;D32 REVY*;Coupe straight;Délavage : brut;Fermeture zippée;Longueur 32 ;AT JEANS;;PANTALON-D32 REVY
HOMME;JEANS DENIM ;72157011;40;D34 STITCH ;"Coupe droite ""regular""";Délavage : Used;Fermeture zippée;Longueur 34;AT JEANS;;JEANS- D34 STITCH 
HOMME;JEANS DENIM ;72157026;40;D34 ERGY ;Coupe straight;Délavage : brut;Fermeture zippée;Longueur 34;AT JEANS;;JEANS-D34 ERGY 
HOMME;BERMUDA                       ;72318004;11;BM BATO ;Court;Tissu façonné;;;AT COMPANY;;BERMUDA BATO
HOMME;BERMUDA                       ;72318005;40;BM ICE;Court;Tissu imprimé;;;AT COMPANY;;BERMUDA-ICE 
HOMME;BLOUSONS;72405002;32;BL SUEDY;Fermeture zippée;Suédine;Col droit simple;Bas et poignets élastiqués;PER L UOMO;;BLOUSON JACKY
HOMME;CHEMISE ML MODE               ;73016003;11;LAGORA;Coupe ajustée;Col fantaisie;Manches longues;Tissu uni;STUDIO;;CHEMISE LAGORA
HOMME;CHEMISE ML MODE               ;73016003;13;LAGORA;Coupe ajustée;Col fantaisie;Manches longues;Tissu uni;STUDIO;;CHEMISE LAGORA
HOMME;CHEMISE ML MODE               ;73016005;13;PRESSE;Coupe ajustée;Col fantaisie;Manches longues;Tissu uni;STUDIO;;CHEMISE PRESSE
HOMME;CHEMISE ML VILLE    ;73034001;52;S SATIN CF;Coupe ajustée;Col français;Manches longues;Tissu uni;EXECUTIVE;;CHEMISE SATIN
HOMME;CHEMISE ML VILLE    ;73034003;01;S PETIT POINT;Coupe ajustée;Col français;Manches longues;Tissu armuré uni effet rayures;EXECUTIVE;;CHEMISE PETIT POINT
HOMME;CHEMISE ML VILLE    ;73034005;45;S SHINE CF;Coupe ajustée;Col français;Manches longues;Tissu armuré uni effet rayures;EXECUTIVE;;CHEMISE SHINE
HOMME;CHEMISE MC MODE               ;73116005;10;PRESSE;Coupe ajustée;Col fantaisie;Manches courtes;Tissu uni;STUDIO;;CHEMISE PRESSE
HOMME;CHEMISE MC MODE               ;73116006;01;LOLA;Coupe ajustée;Col fantaisie;Manches courtes;Tissu uni;STUDIO;;CHEMISE LOLA
HOMME;CHEMISE MC LOISIRS ;73122010;03;RAY NOUGAT;Coupe regular;Col souple;Manches courtes;Tissu façonné à rayures;ATTITUDE;;RAY NOUGAT
HOMME;CHEMISE MC LOISIRS ;73128005;45;CRX TOM NEW;Coupe regular;Col souple;Manches courtes;Popeline à carreaux;AT COMPANY;SKIPPER;TOM NEW
HOMME;CHEMISE MC VILLE UNIE         ;73134001;01;SATIN CI;Coupe confort;Col italien;Manches courtes;Tissu uni;EXECUTIVE;;CHEMISE SATIN
HOMME;CHEMISE MC VILLE UNIE         ;73135012;71;CRX MICRO CI;Coupe regular;Col italien;Manches courtes;Motif carreaux ;PER L UOMO;;CHEMISE MICRO
HOMME;CRAVATE ;73216005;10;6 UNIMAT;largeur 6cm;;Tissu uni;;STUDIO;;CRAVATE-6 UNIMAT
HOMME;ECHARPE                       ;73318006;41;CH TRICOOL;Echarpe fine;;Motif rayé;;AT COMPANY;;CHECHE TRICOOL
HOMME;ECHARPE                       ;73318007;42;CH SILVER;Echarpe fine;;Tissu uni;;AT COMPANY;;CHECHE SILVER
HOMME;ACCESSOIRE                    ;73409004;10;CA BIMAT ;Chapeau;;;;AT HOMME;;CASQUETTE-BI MAT 
HOMME;PULLS  UNIS;74018001;12;X V VICTOR;Col V;Sans fermeture;Tissu uni;;AT COMPANY;;PULL VICTOR
HOMME;PULLS  UNIS;74018003;10;X TUN JERSEY;Col tunisien;Fermeture bouton;Tissu uni;;AT COMPANY;LAGOON;Pull manches longues double col tunisien
HOMME;PULLS  UNIS;74018006;32;X V SLUB;Col V;Fermeture bouton;Tissu uni;;AT COMPANY;STEPPE;Pull manches longues avec col V
HOMME;PULLS  UNIS;74018007;45;X MOCK CIEL;Col montant;Fermeture bouton;Tissu uni;;AT COMPANY;SKIPPER;Pull manches longues avec col montant
HOMME;PULLS  UNIS;74018009;03;X V COUDY;Col V;Sans fermeture;Tissu uni;;AT COMPANY;CANYON;Pull manches longues avec col V 
HOMME;PULLS  UNIS;74018014;63;X TUN STD;Col tunisien;Sans fermeture;Tissu uni;;AT COMPANY;CANYON;Pull manches longues col tunisien
HOMME;PULLS FANTAISIE;74032001;01;X B TUN RAY;Col tunisien;Fermeture bouton;Motif rayé;;ATTITUDE;;Pull manches longues col tunisien
HOMME;PULLS FANTAISIE;74039001;41;V OPK;Col V;Sans fermeture;Motif rayé;;AT HOMME;PINK;Pull manches longues col V jacquard
HOMME;POLO MC                       ;74057002;41;XP RAYE;Manches courtes;Col polo;Fermeture boutonnée;Motif rayé et imprimé;AT JEANS;;Polo RAYE
HOMME;POLO MC                       ;74058002;10;XP BLACK;Manches courtes;Col polo;Fermeture boutonnée;Motif rayé et imprimé;AT COMPANY;LAGOON;Polo BLACK
HOMME;POLO MC                       ;74058007;83;XP PEPS CANYON;Manches courtes;Col polo;Fermeture boutonnée;Motif uni;AT COMPANY;CANYON;CAM FUNY
HOMME;POLO MC                       ;74058010;01;XP BLACK;Manches courtes;Col polo;Fermeture pression;Motif rayé;AT COMPANY;LAGOON;Polo BLACK
HOMME;POLO MC                       ;74058014;10;X VP VS;Manches courtes;V POLO;Ouvert;Motif imprimé;AT COMPANY;LAGOON;POLO VS
HOMME;POLO MC                       ;74058027;44;XP QUADRO Lagon;Manches courtes;Col polo;Fermeture boutonnée;Badgé;AT COMPANY;LAGOON;POLO QUADRO
HOMME;T SHIRT MC                    ;74070003;12;XB V VERTI;Manches courtes;Col V;Tissu uni;;BIO ATTITUDE;ATTITUDE;Tee Shirt Col V - VERTI
HOMME;T SHIRT MC                    ;74077004;13;TS KLACK;Manches courtes;Col tunisien double col;Motif rayé et imprimé;;AT JEANS;;Tee shirt KLACK
HOMME;T SHIRT MC                    ;74078012;30;XTS CHANY;Manches courtes;Col tunisien;Motif rayé et imprimé;;AT COMPANY;STEPPE;TEE SHIRT CHANY
HOMME;T SHIRT MC                    ;74078012;44;XTS CHANY;Manches courtes;Col tunisien;Motif rayé et imprimé;;AT COMPANY;LAGOON;TEE SHIRT CHANY
HOMME;POLOS SWEATS ML;74198007;32;XP CUT KAKI;Manches longues;Col polo;Fermeture boutonnée;Badgé;AT COMPANY;STEPPE;POLO KAKI
HOMME;POLOS SWEATS ML;74198012;11;X CAM JUMBO;Manches longues;Col montant;Fermeture boutonnée;Badgé;AT COMPANY;LAGOON;CAM JUMBO
HOMME;CHAUSSETTES UNIES             ;74205007;23;X3 MERCERISE ;Chaussettes;;;;PER L UOMO;;CHAUSSETTES-MERCERISE
HOMME;CHAUSSETTES FANTAISIE         ;74315020;23;M DECROI;Chaussettes;;motif géométrique;;PER L UOMO;;CHAUSSETTES-DECROI 
HOMME;CEINTURE SPORT                ;74456002;10;COMPANY;Boucle;Cuir lisse;Largeur 40mm;;STUDIO;;CEINTURE COMPANY
HOMME;CEINTURE SPORT                ;74456003;10;GILOU C;Bretelles;;;;STUDIO;;BRETELLES GILOU
HOMME;CEINTURE SPORT                ;74459002;20;B35 FAR;Boucle;;Largeur 35mm;;AT HOMME;;CEINTURE BOUCLE FAR
HOMME;CEINTURE SPORT                ;74459006;10;GLASSY;;;;;AT HOMME;;CEINTURE-GLASSY 
HOMME;ACCESSOIRE AUTRE              ;74651006;10;TROUSSE ;;;;;HOMEWEAR;;TROUSSE
HOMME;VESTE SEP MODE;71216002;12;TAKY S 2BTS;Coupe très ajustée;Poches passepoilées droites;Parmenture piano;Doubl. int. jacquard fantaisie;STUDIO;;VESTE TAKY
HOMME;GILET VILLE                   ;71456001;10;POCKY GILET ;Coupe ajustée;Fermeture 4 boutons;Poches passepoilées droites;Tissu uni;STUDIO;;GILET POCKY
HOMME;PANTALON CLASSIQUE            ;72035001;10;PIT PL/WO/EA;Forme Poches italiennes;Coupe confort;Tissu Twill;;PER L UOMO;;PANTALON-PIT PL/WO/EA
HOMME;PANTALON  MODE ;72076008;10;PCAV RAYBAND ;Forme poches cavalières ;Coupe ajustée;Tissu rayé;;STUDIO;;PANTALON-PCAV RAYBAND 
HOMME;5 POCHES;72138007;23;5P PRIMO ;Forme 5 poches;Coupe casual;Tissu façonné;;AT COMPANY;CANYON;PANTALON-5P PRIMO 
HOMME;JEANS DENIM ;72157001;40;D32 DOUBLE*;"Coupe droite ""regular""";Délavage : brut;Fermeture zippée;Longueur 32 ;AT JEANS;;JEANS-D34 DOUBLE
HOMME;BERMUDA                       ;72318003;23;BM PUCE;Court;Tissu imprimé;;;AT COMPANY;;BERMUDA PUCE
HOMME;BLOUSONS;72408012;24;BL CAMEL;Fermeture zippée;Toile;Col droit simple;"Bas élastiqué; poignets droits";AT COMPANY;CANYON;
HOMME;VESTE LOISIRS                 ;72458003;23;VT CASUAL;Coupe ajustée;Fermeture bouton;Poches plaquées;Col chemise;AT COMPANY;CANYON;VESTE CASUAL
HOMME;CHEMISE ML MODE               ;73016010;13;BIRAY;Coupe ajustée;Col fantaisie;Manches longues;Motif rayures;STUDIO;;CHEMISE BIRAY
HOMME;CHEMISE ML VILLE    ;73034001;24;S SATIN CF;Coupe ajustée;Col français;Manches longues;Tissu uni;EXECUTIVE;;CHEMISE SATIN
HOMME;CHEMISE ML VILLE    ;73034001;40;S SATIN CF;Coupe ajustée;Col français;Manches longues;Tissu uni;EXECUTIVE;;CHEMISE SATIN
HOMME;CHEMISE ML VILLE    ;73035007;45;TWIST CI;Coupe regular;Col italien;Manches longues;Tissu uni;PER L UOMO;;CHEMISE TWIST
HOMME;CHEMISE MC MODE               ;73116004;01;PHILO;Coupe ajustée;Col fantaisie;Manches courtes;Tissu uni;STUDIO;;CHEMISE PHILO
HOMME;CHEMISE MC MODE               ;73116007;10;SUIVANT;Coupe ajustée;Col fantaisie;Manches courtes;Tissu uni;STUDIO;;CHEMISE SUIVANT
HOMME;CHEMISE MC LOISIRS ;73128028;64;CRX SPORT;Coupe regular;Col souple;Manches courtes;Popeline à carreaux;AT COMPANY;PINK;Chemise SPORT
HOMME;CHEMISE MC VILLE UNIE         ;73134003;40;RAY TOMY;Coupe confort;Col italien;Manches courtes;Motif rayures;EXECUTIVE;;CHEMISE TONY
HOMME;CHEMISE MC VILLE UNIE         ;73135007;45;CRX SCHOOL;Coupe regular;Col italien;Manches courtes;Motif carreaux ;PER L UOMO;;CHEMISE SCHOOL
HOMME;CHEMISE MC VILLE UNIE         ;73135008;01;RAY YES CI;Coupe regular;Col italien;Manches courtes;Tissu armuré uni effet rayures;PER L UOMO;;CHEMISE YES
HOMME;PULLS FANTAISIE;74038001;26;X V PASTEL;Col V;Sans fermeture;Motif rayé;;AT COMPANY;SKIPPER;PULL PASTEL
HOMME;GILETS SPORT;74118001;11;X GILET OTTO;;Fermeture zip;;;AT COMPANY;LAGOON;
HOMME;PYJAMAS;74151005;10;TSR CHAMPION ;Tee-shirt humoristique;;;;HOMEWEAR;;T SHIRT HUMORISTIQUE-CHAMPION 
HOMME;POLOS SWEATS ML;74196001;10;P CHAMBRAY;Manches longues;Col polo;Fermeture boutonnée;Motif uni;STUDIO;;Polo manches longues - CHAMBRAY
HOMME;POLOS SWEATS ML;74198004;65;XP YD PINK;Manches longues;Col polo;Fermeture boutonnée;Motif rayé et imprimé;AT COMPANY;PINK;POLO PINK
HOMME;CHAUSSETTES FANTAISIE         ;74315015;10;SV BG ;Chaussettes;;spécial st-valentin;;PER L UOMO;;CHAUSSETTES-BG 
HOMME;CALECON                       ;74411002;47;RAY H;;;Motif rayé;;HOMEWEAR;;BOXER RAY H
HOMME;CALECON                       ;74411020;83;CROQUE;;;dessin humoristique;;HOMEWEAR;;BOXER CROQUE
HOMME;CALECON                       ;74419005;51;COTON FUN ;;;basic;;AT HOMME;;BOXER-COTON FUN 
HOMME;CEINTURE SPORT                ;74458002;10;CODE;Boucle;;Largeur 35mm;;AT COMPANY;;ceinture CODE
HOMME;VESTE SEP MODE;71216003;10;YOKY S 2 BTS;Coupe très ajustée;Poches passepoilées droites;Parmenture piano;Doubl. int. jacquard fantaisie;STUDIO;;VESTE YOKY
HOMME;JEANS DENIM ;72157025;40;D34 DIDA;Coupe straight;Délavage : brut;Fermeture zippée;Longueur 34;AT JEANS;;PANTALON-D34 DIDA 
HOMME;BERMUDA                       ;72318007;23;BM WASH ;Mi-genou;Tissu uni;;;AT COMPANY;;BERMUDA WASH
HOMME;VESTE LOISIRS                 ;72452001;03;SAH ERLANGEN;Coupe saharienne;Fermeture zip + boutons;Poches plaquées;Col droit simple;ATTITUDE;;SAHARIENNE ERLANGEN
HOMME;CHEMISE MC VILLE UNIE         ;73135002;44;CRX SUMMER;Coupe regular;Col italien;Manches courtes;Motif carreaux ;PER L UOMO;;CHEMISE SUMMER
HOMME;CRAVATE ;73219012;41;ANNELOU ;Largeur 7.5 cm;;;;AT HOMME;;CRAVATE-ANNELOU
HOMME;PULLS  UNIS;74012001;36;V ROULOTTE;Col V;Sans fermeture;Tissu uni;;ATTITUDE;;Pull manches longues avec col en V
HOMME;PULLS  UNIS;74012004;01;X B TUN JERSEY;Col tunisien;Fermeture bouton;Tissu uni;;ATTITUDE;;Pull manches longues avec col tunisien
HOMME;POLO MC                       ;74058020;01;XP DUO PINK;Manches courtes;Col polo;Fermeture boutonnée;Badgé;AT COMPANY;PINK;POLO PINK
HOMME;T SHIRT MC                    ;74077001;41;XTS DELY;Manches courtes;Col tunisien;Badgé;;AT JEANS;;TEE SHIRT DELY
HOMME;T SHIRT MC                    ;74078007;65;X TUN UNITED;Manches courtes;Col tunisien;Badgé;;AT COMPANY;PINK;TEE SHIRT UNITED
HOMME;T SHIRT MC                    ;74078009;01;XTS AZTEK;Manches courtes;Col tunisien;Badgé;;AT COMPANY;LAGOON;TEE SHIRT AZTEK
HOMME;T SHIRT MC                    ;74078013;26;XTS V VERTI;Manches courtes;Col V;Tissu uni;;AT COMPANY;CANYON;TEE SHIRT VERTI
HOMME;CALECON                       ;74411028;10;PAPA I LOVE;;;spécial fête des pères;;HOMEWEAR;;BOXER-PAPA I LOVE 
HOMME;CEINTURE CLASSIQUE            ;74435002;23;P35 LAGUN;plaque;Largeur 35 mms;Largeur 35mm;;PER L UOMO;;CEINTURE PLAQUE  LAGUN
HOMME;CHEMISE MC LOISIRS ;73122008;13;SOFTY;Coupe regular;Col pointes boutonnées;Manches courtes;Tissu façonné à rayures;ATTITUDE;;Chemise SOFTY
HOMME;CHEMISE MC LOISIRS ;73128011;12;QUADRO;Coupe regular;Col souple;Manches courtes;Tissu façonné uni;AT COMPANY;SKIPPER;Chemise QUADRO
HOMME;T SHIRT ML ;74098007;26;XTS AZTEK;Manches longues;Col tunisien double col;Badgé;;AT COMPANY;CANYON;TEE SHIRT AZTEK
HOMME;CHAUSSETTES UNIES             ;74209001;20;FUN FDE;Chaussettes;;;;AT HOMME;;CHAUSSETTES-FUN FDE 
HOMME;CHAUSSETTES FANTAISIE         ;74315021;23;M BAMBOU ;Chaussettes;;motif géométrique;;PER L UOMO;;CHAUSSETTES-BAMBOU 
HOMME;ACCESSOIRE AUTRE              ;74651008;10;MUG GENIAL ;Mug;;;;HOMEWEAR;;MUG-GENIAL 
HOMME;CHEMISE MC LOISIRS ;73128030;44;RAY MAYA;Coupe regular;Col souple;Manches courtes;Tissu façonné à rayures;AT COMPANY;LAGOON;Chemise RAY MAYA
HOMME;CRAVATE ;73219007;41;CASHE ;Largeur 7.5 cm;;;;AT HOMME;;CRAVATE-CASHE 
HOMME;ECHARPE                       ;73318006;13;CH TRICOOL;Echarpe fine;;Motif rayé;;AT COMPANY;;CHECHE TRICOOL
HOMME;ECHARPE                       ;73318012;01;CH UNI ;Echarpe fine;;Tissu uni;;AT COMPANY;;CHECHE-UNI 
HOMME;ECHARPE                       ;73318013;42;CH STUDIO NEW ;Echarpe fine;;Motif rayé;;AT COMPANY;;CHECHE-STUDIO NEW 
HOMME;CRAVATE ;73215013;50;FORBA;Largeur 7.5 cm;;Motif rayé;;PER L UOMO;;CRAVATE FORBA
HOMME;CRAVATE ;73215024;40;ELFIE;Largeur 7.5 cm;;Motif rayé;;PER L UOMO;;CRAVATE ELFIE
HOMME;CRAVATE ;73215024;65;ELFIE;Largeur 7.5 cm;;Motif rayé;;PER L UOMO;;CRAVATE ELFIE
HOMME;CRAVATE ;73215029;52;SQUARE;Largeur 7.5 cm;;motif géométrique;;PER L UOMO;;CRAVATE SQUARE
HOMME;CRAVATE ;73215012;11;KATE;Largeur 7.5 cm;;Motif rayé;;PER L UOMO;;CRAVATE KATE
HOMME;SEPARABLE VESTE      ;71075008;10;STRIPY A 2BTS;Coupe ajustée 2 boutons;Poches rabat;Parmenture droite;Doublure intérieure changeante;PER L UOMO;;VESTE STRIPY 
HOMME;SEPARABLE PANTALON;71095001;10;PESSINE A PIT;Forme Poches italiennes;Coupe ajustée;Tissu uni;;PER L UOMO;;PANTALON PESSINE
HOMME;SEPARABLE PANTALON;71095014;12;ROSSO A PIT ;Forme Poches italiennes;Coupe ajustée;Tissu Faux-Uni;;PER L UOMO;;PANTALON ROSSO
HOMME;PANTALON SEP MODE;72016003;10;YOKY S CAV;Forme Poches italiennes;Coupe très ajustée;Tissu uni;;STUDIO;;PANTALON YOKY
HOMME;PANTALON CLASSIQUE            ;72035002;26;PIT PL/CO;Forme Poches italiennes;Coupe confort;Tissu Twill;;PER L UOMO;;PANTALON-PIT PL/CO
HOMME;PANTALON  MODE ;72076001;41;5P PL/CO;Forme 5 poches;Coupe ajustée;Tissu Twill;;STUDIO;;PANTALON-5P PL/CO
HOMME;5 POCHES;72130001;01;5PB JACK ;Forme 5 poches;Coupe casual;Tissu façonné;;BIO ATTITUDE;;PANTALON-5PB JACK 
HOMME;JEANS DENIM ;72157004;40;D34 REVY*;Coupe straight;Délavage : brut;Fermeture zippée;Longueur 34;AT JEANS;;PANTALON-D34 REVY
HOMME;JEANS DENIM ;72157016;40;D34 ISY ;"Coupe droite ""regular""";Délavage : brut;Fermeture zippée;Longueur 34;AT JEANS;;JEANS-D34 ISY
HOMME;JEANS DENIM ;72157019;40;D34 REGULAR ;"Coupe droite ""regular""";Délavage : Used;Fermeture zippée;Longueur 34;AT JEANS;;JEANS-D34 REGULAR 
HOMME;JEANS DENIM ;72157020;40;D34 BRUT ;Coupe confort;Délavage : brut;Fermeture zippée;Longueur 34;AT JEANS;;JEANS-D34 BRUT 
HOMME;BERMUDA                       ;72318003;11;BM PUCE;Court;Tissu imprimé;;;AT COMPANY;;BERMUDA PUCE
HOMME;BERMUDA                       ;72318009;47;BM FLASH + BELT;Mi-genou;Tissu à carreaux;;;AT COMPANY;;BERMUDA  FLASH +BELT
HOMME;BERMUDA                       ;72318015;12;BM BATER;Mi-genou;Tissu façonné;;;AT COMPANY;;BERMUDA BATER
HOMME;BLOUSONS;72405001;92;BL MICRO;Fermeture zippée;Suédine;Col droit simple;"Bas élastiqué; poignets droits";PER L UOMO;;
HOMME;BLOUSONS;72408003;10;BL BIKER;Fermeture zippée;Tissu façonné;Col droit simple;"Bas droit; poignets droits";AT COMPANY;LAGOON;BLOUSON BIKER
HOMME;BLOUSONS;72408007;26;BL EXPLORER;Fermeture zippée;Toile;Col chemise;"Bas droit; poignets droits";AT COMPANY;CANYON;BLOUSON EXPLORER
HOMME;BLOUSONS;72408010;02;BL JACKY;;;;;AT COMPANY;SKIPPER;BLOUSON JACKY
HOMME;CHEMISE ML MODE               ;73019001;01;UNI RAY;Coupe ajustée;Col fantaisie;Manches longues;Tissu uni;AT HOMME;;CHEMISE UNI RAY
HOMME;CHEMISE ML VILLE    ;73034001;41;S SATIN CF;Coupe ajustée;Col français;Manches longues;Tissu uni;EXECUTIVE;;CHEMISE SATIN
HOMME;CHEMISE ML VILLE    ;73034004;40;S RAY BANCK CF;Coupe ajustée;Col français;Manches longues;Motif rayures;EXECUTIVE;;CHEMISE BANCK
HOMME;CHEMISE ML VILLE    ;73035002;01;DIAGO CI;Coupe regular;Col italien;Manches longues;Tissu armuré uni effet rayures;PER L UOMO;;CHEMISE DIAGO
HOMME;CHEMISE ML VILLE    ;73035005;01;GOOD CI;Coupe regular;Col italien;Manches longues;Tissu armuré uni effet rayures;PER L UOMO;;CHEMISE GOOD
HOMME;CHEMISE ML VILLE    ;73035006;13;MINIFACON CI;Coupe regular;Col italien;Manches longues;Tissu armuré uni effet rayures;PER L UOMO;;CHEMISE MINIFACON
HOMME;CHEMISE ML VILLE    ;73039001;45;DANDY;Coupe confort;Col italien;Manches longues;Tissu faux-uni;AT HOMME;;CHEMISE DANDY
HOMME;CHEMISE MC LOISIRS ;73127002;40;CRX ALBERT;Coupe ajustée;Col souple;Manches courtes;Popeline à carreaux;AT JEANS;; ALBERT
HOMME;CHEMISE MC LOISIRS ;73127005;40;CRX JEANS;Coupe ajustée;Col souple;Manches courtes;Popeline à carreaux;AT JEANS;;JEANS
HOMME;CHEMISE MC LOISIRS ;73128001;71;CRX SABLE DOBBY;Coupe regular;Col souple;Manches courtes;Popeline à carreaux;AT COMPANY;STEPPE;SABLE DOBBY
HOMME;CHEMISE MC LOISIRS ;73128004;12;RAY GREY;Coupe regular;Col souple;Manches courtes;Popeline à rayures;AT COMPANY;PINK;RAY GREY
HOMME;CHEMISE MC LOISIRS ;73128021;13;RAY HOLIFOX;Coupe regular;Col souple;Manches courtes;Popeline à rayures;AT COMPANY;LAGOON;RAY HOLIFOX
HOMME;CHEMISE MC LOISIRS ;73128025;44;CRX AQUA;Coupe regular;Col souple;Manches courtes;Popeline à carreaux;AT COMPANY;LAGOON;Chemise AQUA
HOMME;CHEMISE MC VILLE UNIE         ;73134004;45;OXFORD CI;Coupe confort;Col italien;Manches courtes;Tissu faux-uni;EXECUTIVE;;CHEMISE OXFORD
HOMME;CHEMISE MC VILLE UNIE         ;73135004;13;CRX FIL CI;Coupe regular;Col italien;Manches courtes;Motif carreaux ;PER L UOMO;;CHEMISE FIL
HOMME;CHEMISE MC VILLE UNIE         ;73135011;45;MINIFACON CI;Coupe regular;Col italien;Manches courtes;Tissu armuré uni effet rayures;PER L UOMO;;CHEMISE MINIFACON
HOMME;CHEMISE MC VILLE UNIE         ;73135012;80;CRX MICRO CI;Coupe regular;Col italien;Manches courtes;Motif carreaux ;PER L UOMO;;CHEMISE MICRO
HOMME;CRAVATE ;73215009;45;PRUNE;Largeur 7.5 cm;;Motif rayé;;PER L UOMO;;CRAVATE PRUNE
HOMME;CRAVATE ;73215018;45;ROCHER;Largeur 7.5 cm;;Motif rayé;;PER L UOMO;;CRAVATE ROCHER
HOMME;CRAVATE ;73216003;64;6CM SATIN;largeur 6cm;;Tissu uni;;STUDIO;;CRAVATE SATIN
HOMME;CRAVATE ;73219010;10;6 GAMES ;largeur 6cm;;;;AT HOMME;;CRAVATE-6GAMES 
HOMME;ECHARPE                       ;73319003;11;CH HORSE ;Echarpe fine;;motif géométrique;;AT HOMME;;CHECHE-HORSE 
HOMME;ACCESSOIRE                    ;73405001;23;PRINCE ;Chapeau;;;;PER L UOMO;;CHAPEAU-PRINCE 
HOMME;PULLS  UNIS;74012002;50;CHICKS LIGHTY;Col tunisien;Sans fermeture;Tissu uni;;ATTITUDE;;Pull manches longues avec col tunisien
HOMME;PULLS  UNIS;74017001;13;CAP HOOD;Col montant;Fermeture bouton;Torsadé;;AT JEANS;;Pull manches longues capuche
HOMME;PULLS  UNIS;74018008;41;X MOCK BRANDY;Col montant;Fermeture bouton;Tissu uni;;AT COMPANY;SKIPPER;Pull manches longues col montant
HOMME;PULLS  UNIS;74018014;40;X TUN STD;Col tunisien;Sans fermeture;Tissu uni;;AT COMPANY;SKIPPER;Pull manches longues col tunisien
HOMME;POLO MC                       ;74057003;41;XP DUO JEANS;Manches courtes;Col polo;Fermeture boutonnée;Badgé;AT JEANS;;POLO DUO
HOMME;POLO MC                       ;74057004;41;XP MANCHES BICO;Manches courtes;Col polo;Fermeture boutonnée;Badgé;AT JEANS;;POLO BICO
HOMME;POLO MC                       ;74058003;11;XP 2 FINS;Manches courtes;Col polo;Fermeture boutonnée;Motif rayé;AT COMPANY;SKIPPER;
HOMME;POLO MC                       ;74058009;11;XP DUO;Manches courtes;Col polo;Fermeture boutonnée;Badgé;AT COMPANY;LAGOON;Polo DUO
HOMME;T SHIRT MC                    ;74070003;01;XB V VERTI;Manches courtes;Col V;Tissu uni;;BIO ATTITUDE;ATTITUDE;Tee Shirt Col V - VERTI
HOMME;T SHIRT MC                    ;74078002;44;X TUN JPK CT;Manches courtes;Col tunisien;Motif rayé;;AT COMPANY;LAGOON;Tee Shirt Col tunisien - TUN JPK CT
HOMME;T SHIRT ML ;74098004;44;XTS DECOUPE;Manches longues;Col tunisien double col;Motif rayé;;AT COMPANY;LAGOON;POLO PINK
